,0
264068,1
199715,1
9989,1
495973,1
495967,1
234475,1
519945,1
199720,1
495961,1
495956,1
495954,1
199721,1
264075,1
495949,1
234467,1
519824,1
10039,1
179152,1
263797,1
263753,1
179116,1
23910,1
179110,1
496217,1
23916,1
179104,1
199534,1
496234,1
496204,1
263802,1
496201,1
234689,1
234685,1
519720,1
179086,1
263751,1
199528,1
10040,1
519674,1
263710,1
179144,1
179143,1
179138,1
263720,1
23894,1
234728,1
263721,1
496241,1
519679,1
23898,1
234719,1
234716,1
519682,1
179129,1
10118,1
263824,1
263826,1
496185,1
234602,1
179039,1
263884,1
496131,1
496122,1
263908,1
199601,1
263915,1
263927,1
263827,1
179010,1
199624,1
23966,1
234574,1
10044,1
199627,1
519816,1
496142,1
263878,1
234621,1
519777,1
263841,1
234664,1
179069,1
263849,1
199567,1
234647,1
496164,1
496161,1
179053,1
519755,1
519756,1
263866,1
263868,1
234631,1
199592,1
201855,1
522589,1
201860,1
525280,1
171674,1
204075,1
228318,1
274551,1
228301,1
274560,1
274571,1
274574,1
171680,1
171661,1
488004,1
488000,1
29080,1
274584,1
204086,1
204091,1
274545,1
228322,1
228282,1
204054,1
228346,1
274482,1
488054,1
274495,1
525252,1
488039,1
228340,1
171698,1
274539,1
488026,1
274520,1
6949,1
488025,1
228324,1
488022,1
274536,1
525302,1
228280,1
28469,1
487885,1
6900,1
6897,1
228218,1
171582,1
274682,1
171576,1
487897,1
274687,1
525359,1
204137,1
228213,1
525367,1
171565,1
525369,1
525373,1
228181,1
171598,1
487906,1
487958,1
487947,1
6922,1
171637,1
29103,1
487950,1
274623,1
487948,1
525327,1
171622,1
274647,1
228259,1
525334,1
274638,1
6916,1
228244,1
274643,1
274644,1
6961,1
29028,1
204049,1
228447,1
203982,1
525162,1
7017,1
228455,1
228452,1
171799,1
228449,1
171798,1
525157,1
7007,1
171795,1
525171,1
228426,1
7001,1
171789,1
274317,1
171813,1
228461,1
274466,1
488202,1
488217,1
7037,1
488216,1
228475,1
203962,1
228471,1
274252,1
274258,1
488189,1
274266,1
525142,1
7034,1
28942,1
274280,1
28944,1
171825,1
274332,1
274352,1
488144,1
29014,1
29003,1
171751,1
6975,1
274423,1
228390,1
488073,1
29012,1
525218,1
171775,1
29017,1
274443,1
525231,1
29020,1
274461,1
228358,1
228354,1
488084,1
488088,1
525208,1
488096,1
28980,1
488130,1
6997,1
204012,1
6993,1
525182,1
525188,1
274365,1
204021,1
525203,1
488116,1
488113,1
274374,1
488112,1
228400,1
274702,1
487878,1
228175,1
487639,1
275008,1
204276,1
275010,1
275013,1
171347,1
227980,1
227979,1
29306,1
487657,1
29307,1
487637,1
275027,1
227978,1
227974,1
171335,1
275035,1
275005,1
274990,1
204253,1
171377,1
487677,1
171385,1
204261,1
274968,1
487671,1
487667,1
171378,1
274973,1
6779,1
171369,1
29289,1
487664,1
227998,1
29292,1
171359,1
29294,1
227966,1
171332,1
275036,1
171277,1
171286,1
171283,1
204315,1
525555,1
171281,1
525560,1
227921,1
275115,1
29312,1
171274,1
171273,1
204326,1
227920,1
171270,1
6741,1
29343,1
525553,1
171291,1
275098,1
171294,1
525532,1
275042,1
171318,1
227947,1
487626,1
171314,1
6763,1
487614,1
204302,1
275066,1
275082,1
525546,1
525548,1
275083,1
227928,1
274964,1
487679,1
29167,1
204201,1
204191,1
274806,1
525404,1
274812,1
274821,1
228107,1
171502,1
525416,1
228145,1
525417,1
274860,1
487812,1
171486,1
228089,1
228088,1
487810,1
228140,1
29192,1
171397,1
171538,1
487865,1
6869,1
487859,1
274733,1
204171,1
29180,1
274748,1
171537,1
274803,1
274750,1
274774,1
228154,1
29185,1
274786,1
6863,1
274801,1
274867,1
171475,1
274870,1
228064,1
274907,1
6818,1
525451,1
274914,1
228075,1
487716,1
171422,1
274925,1
171469,1
525463,1
487685,1
487683,1
274953,1
228031,1
29269,1
274957,1
487730,1
487736,1
487737,1
525447,1
29218,1
6837,1
274874,1
274877,1
171460,1
228081,1
29227,1
29229,1
171453,1
228079,1
274885,1
171451,1
487755,1
487752,1
274893,1
274215,1
171855,1
7039,1
273612,1
273593,1
172330,1
172327,1
273601,1
488694,1
203683,1
524699,1
172316,1
28620,1
228824,1
228821,1
172312,1
524703,1
273621,1
228812,1
172305,1
28621,1
273590,1
273550,1
203660,1
273557,1
172376,1
488733,1
172372,1
488731,1
203659,1
28599,1
203665,1
172344,1
7235,1
203667,1
273579,1
488722,1
228847,1
28614,1
228841,1
488656,1
228811,1
228807,1
172234,1
172254,1
273706,1
172244,1
228734,1
172242,1
524834,1
172237,1
172233,1
488640,1
172232,1
488589,1
488583,1
488577,1
28715,1
488565,1
228713,1
228753,1
524801,1
524784,1
203727,1
273634,1
488638,1
273657,1
172287,1
488634,1
228789,1
203722,1
172277,1
273686,1
28677,1
172273,1
273690,1
273691,1
273696,1
172262,1
524684,1
28595,1
28723,1
273385,1
273371,1
273374,1
203570,1
273375,1
172513,1
524559,1
524561,1
7288,1
7301,1
172506,1
273391,1
273392,1
172497,1
488858,1
172494,1
273403,1
488895,1
524558,1
228873,1
488916,1
524531,1
7313,1
273323,1
524554,1
273339,1
488923,1
229021,1
7308,1
203562,1
229017,1
203553,1
203554,1
172540,1
273349,1
229014,1
7307,1
524591,1
172488,1
28517,1
524646,1
228943,1
488795,1
273491,1
172421,1
488791,1
524632,1
488783,1
228915,1
488838,1
524647,1
488769,1
7253,1
203643,1
488734,1
273522,1
228874,1
228949,1
488799,1
273463,1
273462,1
7281,1
172479,1
172471,1
273423,1
228966,1
488815,1
28526,1
7274,1
273435,1
172452,1
172450,1
488806,1
273457,1
273460,1
488802,1
273754,1
488560,1
171857,1
525066,1
274074,1
274082,1
274086,1
171961,1
228563,1
203883,1
28877,1
274103,1
7081,1
171947,1
203886,1
488318,1
274108,1
228548,1
274112,1
274119,1
228568,1
488344,1
488367,1
525012,1
28839,1
28841,1
524999,1
203851,1
525007,1
274035,1
171993,1
274036,1
228579,1
274038,1
203859,1
274041,1
274050,1
525035,1
7087,1
525038,1
525073,1
274121,1
274125,1
274194,1
28916,1
228504,1
7052,1
488259,1
274190,1
203933,1
274191,1
203937,1
171931,1
228486,1
28922,1
274203,1
28923,1
488243,1
488236,1
274209,1
525116,1
525101,1
274183,1
171897,1
274131,1
274132,1
203909,1
274148,1
525081,1
171916,1
7058,1
488303,1
228529,1
228527,1
525095,1
228516,1
274169,1
228515,1
203926,1
28836,1
524972,1
28728,1
488506,1
28757,1
273844,1
273856,1
172147,1
28763,1
488507,1
273881,1
172131,1
273836,1
273892,1
172121,1
228650,1
228639,1
488500,1
488499,1
172114,1
203790,1
228656,1
488381,1
488554,1
228705,1
273787,1
273797,1
273798,1
228692,1
524863,1
228685,1
203768,1
273831,1
524877,1
524888,1
228684,1
273813,1
228683,1
7153,1
524891,1
488490,1
273915,1
228637,1
488404,1
172051,1
203830,1
228612,1
172045,1
228610,1
172042,1
488416,1
273993,1
228634,1
7116,1
203836,1
488390,1
524969,1
28826,1
274014,1
203838,1
172062,1
28801,1
488446,1
7119,1
28787,1
28788,1
273926,1
524932,1
524933,1
273929,1
524935,1
273932,1
228633,1
7125,1
524959,1
172080,1
273934,1
7120,1
203825,1
171267,1
275119,1
227906,1
276281,1
6416,1
486658,1
227224,1
204865,1
486643,1
6409,1
276278,1
276282,1
29898,1
486634,1
29914,1
486631,1
6408,1
227212,1
170401,1
6404,1
6419,1
486663,1
204808,1
29884,1
204817,1
6440,1
6435,1
6433,1
227259,1
170463,1
227258,1
204841,1
6427,1
170453,1
6431,1
170451,1
227251,1
276263,1
227235,1
486668,1
276305,1
170393,1
276316,1
227156,1
29964,1
486542,1
276356,1
276364,1
526157,1
276365,1
170343,1
170336,1
227199,1
486536,1
276392,1
276396,1
6366,1
486518,1
486517,1
6356,1
170352,1
170353,1
486547,1
276350,1
29929,1
170385,1
227195,1
486589,1
276327,1
29945,1
526102,1
227180,1
526112,1
29949,1
29950,1
204904,1
526116,1
29956,1
526147,1
276237,1
276236,1
486507,1
276066,1
29791,1
29799,1
486797,1
486791,1
29804,1
204741,1
29808,1
276068,1
486800,1
276070,1
6483,1
276080,1
276092,1
170564,1
170562,1
276103,1
170604,1
486820,1
276233,1
227369,1
276009,1
204703,1
6494,1
276012,1
170631,1
204720,1
276013,1
227364,1
204738,1
170626,1
227361,1
29771,1
170623,1
486839,1
204737,1
170614,1
170555,1
170551,1
276112,1
227291,1
486742,1
276188,1
204774,1
525992,1
525993,1
6460,1
486729,1
227290,1
276116,1
486714,1
486709,1
29863,1
276228,1
204801,1
227272,1
29866,1
29839,1
276172,1
29837,1
276167,1
170546,1
204744,1
227339,1
525972,1
276121,1
276125,1
6475,1
204753,1
276139,1
6470,1
227320,1
204764,1
486756,1
29835,1
276160,1
276420,1
276424,1
170638,1
276810,1
486306,1
170055,1
170054,1
170049,1
276800,1
486279,1
226910,1
205062,1
226921,1
226905,1
526329,1
205073,1
276824,1
526342,1
170033,1
205080,1
276780,1
486312,1
170116,1
526276,1
226983,1
526269,1
486334,1
170104,1
226954,1
276743,1
276744,1
6273,1
30177,1
276747,1
276760,1
276761,1
30170,1
526291,1
30172,1
486318,1
486243,1
170027,1
276833,1
276956,1
486155,1
226775,1
486152,1
226773,1
486146,1
226772,1
276953,1
205145,1
486231,1
486142,1
276963,1
226763,1
226758,1
30269,1
205152,1
226751,1
276913,1
205130,1
169978,1
276898,1
276844,1
526344,1
226865,1
226855,1
526350,1
526359,1
226833,1
169996,1
205104,1
276874,1
486165,1
30235,1
526389,1
226794,1
30239,1
276735,1
276728,1
6350,1
30039,1
276499,1
276505,1
276516,1
204958,1
170247,1
276540,1
486459,1
486453,1
204954,1
486451,1
526201,1
227070,1
170227,1
227067,1
170223,1
276555,1
170265,1
170267,1
170120,1
526183,1
6349,1
276430,1
204940,1
276436,1
227110,1
276439,1
276446,1
30008,1
276493,1
276467,1
486480,1
170272,1
6342,1
526185,1
6338,1
170271,1
227064,1
276563,1
30069,1
6298,1
227024,1
486375,1
486374,1
526217,1
204992,1
170150,1
227016,1
170145,1
227050,1
526229,1
30118,1
227011,1
276684,1
276690,1
6291,1
486344,1
227028,1
276653,1
30102,1
276648,1
526207,1
276578,1
30072,1
204982,1
486432,1
486426,1
276585,1
276588,1
170195,1
276623,1
30088,1
486417,1
276632,1
486404,1
30098,1
227388,1
227399,1
487587,1
171025,1
204451,1
227751,1
487316,1
275416,1
227750,1
227746,1
204461,1
227743,1
487328,1
29529,1
171021,1
204469,1
29536,1
29539,1
275464,1
275465,1
487327,1
487331,1
275372,1
487373,1
227773,1
204422,1
275377,1
525646,1
171081,1
204428,1
204429,1
487370,1
487332,1
487369,1
6689,1
204444,1
487351,1
204448,1
6684,1
487334,1
29541,1
227735,1
487255,1
6643,1
29566,1
6652,1
29574,1
275542,1
525705,1
275548,1
525713,1
525714,1
171001,1
275549,1
204508,1
227677,1
227675,1
6637,1
227660,1
227657,1
227706,1
227718,1
275511,1
275509,1
170996,1
525689,1
487228,1
487226,1
487214,1
275491,1
170981,1
170975,1
275496,1
204482,1
525694,1
227722,1
275499,1
227720,1
227719,1
275376,1
29472,1
204531,1
227867,1
29379,1
487548,1
275169,1
487540,1
525597,1
275193,1
487532,1
204365,1
6725,1
525601,1
227848,1
227847,1
227842,1
275208,1
227833,1
29404,1
29376,1
487549,1
171087,1
204352,1
171260,1
227899,1
29356,1
227896,1
227887,1
171242,1
227886,1
275147,1
487551,1
171237,1
171236,1
275154,1
487553,1
525586,1
275156,1
525588,1
275216,1
227829,1
275219,1
487403,1
487451,1
227811,1
487438,1
204407,1
29454,1
204408,1
204409,1
171108,1
275224,1
487391,1
275330,1
29469,1
275336,1
171094,1
487385,1
525643,1
487455,1
487456,1
171145,1
275297,1
227827,1
487499,1
171181,1
6711,1
204393,1
171174,1
171171,1
171169,1
29429,1
171163,1
29430,1
204394,1
487467,1
525615,1
275287,1
204530,1
275557,1
486852,1
170733,1
486959,1
204664,1
525886,1
227448,1
486955,1
486953,1
486949,1
486948,1
227463,1
170730,1
275862,1
227443,1
170723,1
6528,1
275863,1
170719,1
275829,1
29703,1
227521,1
486982,1
275778,1
6551,1
486992,1
6550,1
525839,1
29682,1
29684,1
486975,1
275819,1
170764,1
170763,1
204649,1
486968,1
525867,1
29698,1
227466,1
275871,1
275872,1
6525,1
6503,1
170668,1
525939,1
6505,1
275947,1
227430,1
486872,1
170657,1
275956,1
525892,1
29752,1
275977,1
170652,1
486865,1
275986,1
204694,1
29758,1
486920,1
275926,1
170678,1
525938,1
29716,1
29718,1
170704,1
275888,1
275890,1
525902,1
486930,1
275892,1
275894,1
275896,1
525908,1
275898,1
170685,1
275914,1
525924,1
204633,1
525829,1
275563,1
487097,1
275623,1
275632,1
227619,1
29601,1
487102,1
487101,1
525754,1
275633,1
29599,1
275634,1
525764,1
275642,1
29608,1
525770,1
227614,1
227604,1
170904,1
525748,1
6557,1
170933,1
275571,1
275575,1
227644,1
6634,1
170939,1
275593,1
204540,1
227626,1
6626,1
170932,1
275600,1
487133,1
227623,1
29586,1
487130,1
29589,1
525788,1
525791,1
170872,1
170809,1
204606,1
204609,1
275735,1
275740,1
487042,1
487032,1
170815,1
170808,1
275648,1
275750,1
6564,1
6560,1
6559,1
29661,1
29662,1
6558,1
204605,1
525814,1
6575,1
204602,1
487078,1
29617,1
487071,1
275666,1
525795,1
487064,1
275668,1
170853,1
487057,1
275683,1
275699,1
275703,1
275716,1
6578,1
487051,1
273321,1
273309,1
491889,1
174360,1
490904,1
27154,1
270746,1
202481,1
27158,1
230590,1
523306,1
230575,1
523272,1
174359,1
270756,1
490890,1
230569,1
270764,1
490887,1
230565,1
523283,1
523268,1
270774,1
490953,1
270667,1
270668,1
230632,1
270672,1
230631,1
490968,1
490961,1
490948,1
174381,1
230627,1
270702,1
174390,1
490926,1
270718,1
230621,1
270719,1
27164,1
174342,1
488929,1
490838,1
202534,1
523353,1
490849,1
230506,1
174289,1
270817,1
230502,1
490833,1
490854,1
270852,1
230494,1
270857,1
490825,1
174262,1
270867,1
270868,1
230517,1
523331,1
8023,1
270796,1
490879,1
523330,1
174331,1
490873,1
270792,1
490868,1
230542,1
8020,1
8016,1
174321,1
174318,1
174317,1
270806,1
27180,1
270809,1
8017,1
27120,1
230660,1
8063,1
230738,1
27040,1
523193,1
491112,1
523195,1
491105,1
27050,1
230746,1
270518,1
174562,1
270522,1
230734,1
491089,1
202365,1
270527,1
270529,1
202366,1
174558,1
523186,1
270651,1
174583,1
8115,1
174590,1
230775,1
491135,1
174587,1
230774,1
202339,1
202343,1
174567,1
270419,1
202344,1
491121,1
174576,1
523184,1
270438,1
270439,1
270543,1
202367,1
202372,1
270605,1
523223,1
523226,1
8077,1
270584,1
8070,1
270590,1
27103,1
490996,1
491054,1
8069,1
27111,1
174442,1
8064,1
270639,1
270643,1
270644,1
230686,1
523221,1
230702,1
202397,1
174515,1
270546,1
270550,1
202375,1
270552,1
202377,1
202379,1
230722,1
230719,1
230715,1
523210,1
270562,1
27078,1
270568,1
174486,1
270871,1
490790,1
490789,1
230284,1
271155,1
271174,1
230293,1
523554,1
523556,1
202717,1
7867,1
490555,1
202707,1
230279,1
202726,1
202727,1
271180,1
271181,1
27376,1
202740,1
271154,1
174040,1
490615,1
27352,1
490607,1
490601,1
271101,1
230314,1
271103,1
230313,1
230310,1
490591,1
271146,1
174057,1
174055,1
174053,1
27356,1
27357,1
7881,1
490580,1
230252,1
7855,1
27382,1
271319,1
271306,1
230199,1
27443,1
173946,1
173944,1
271316,1
230197,1
490400,1
271196,1
230182,1
271334,1
202784,1
202785,1
230175,1
271351,1
173924,1
173952,1
230208,1
271298,1
202770,1
490544,1
7849,1
27399,1
230237,1
230236,1
490505,1
523591,1
490490,1
7846,1
490489,1
230235,1
490447,1
271267,1
490443,1
202763,1
271096,1
230320,1
490781,1
490727,1
174211,1
230393,1
270929,1
27258,1
270931,1
202616,1
490735,1
7940,1
270909,1
202622,1
230385,1
490712,1
490701,1
202626,1
27275,1
270969,1
270911,1
174217,1
271081,1
174234,1
270877,1
7995,1
523374,1
230471,1
202562,1
174236,1
7976,1
270889,1
490750,1
523407,1
230448,1
230433,1
202606,1
202608,1
27253,1
202609,1
27280,1
490687,1
202628,1
27331,1
174118,1
27325,1
7920,1
174112,1
7919,1
490638,1
202656,1
490632,1
174171,1
174104,1
523490,1
230348,1
523499,1
271071,1
271072,1
271075,1
174122,1
27318,1
174128,1
490656,1
230377,1
230374,1
523460,1
27289,1
523461,1
202640,1
27294,1
270997,1
27300,1
271007,1
174149,1
174146,1
27301,1
271017,1
490660,1
202328,1
202327,1
27023,1
491684,1
175112,1
491698,1
26667,1
26670,1
269654,1
8355,1
231346,1
201997,1
491706,1
231337,1
202011,1
269659,1
26688,1
202013,1
269678,1
269685,1
491703,1
269638,1
175151,1
26651,1
269581,1
231372,1
175141,1
491740,1
269586,1
491717,1
26650,1
491709,1
522795,1
522784,1
269620,1
269624,1
175119,1
201984,1
201985,1
269635,1
269701,1
175068,1
231327,1
491606,1
269771,1
269778,1
202058,1
202061,1
491616,1
175013,1
491609,1
491604,1
491644,1
491602,1
491593,1
522863,1
522875,1
269810,1
269812,1
231227,1
269759,1
202057,1
231255,1
202054,1
231312,1
231302,1
522820,1
202036,1
231283,1
269730,1
202044,1
491624,1
175041,1
8341,1
26716,1
269739,1
269741,1
491622,1
8340,1
491749,1
201971,1
26763,1
26566,1
175285,1
231492,1
8437,1
491836,1
8435,1
8434,1
26565,1
201903,1
201891,1
231468,1
491823,1
269417,1
269435,1
522665,1
201918,1
8414,1
269371,1
231499,1
231378,1
269320,1
175321,1
175320,1
491881,1
26524,1
522600,1
522608,1
231541,1
269331,1
269363,1
269345,1
491863,1
231531,1
175294,1
231525,1
491856,1
522636,1
231440,1
175234,1
522693,1
175170,1
269516,1
491773,1
201952,1
269537,1
231399,1
201958,1
522728,1
491766,1
231431,1
26618,1
491761,1
175166,1
491758,1
26624,1
522758,1
269571,1
269506,1
269502,1
269498,1
231405,1
491801,1
491799,1
8401,1
491793,1
269453,1
491783,1
269467,1
231407,1
201948,1
175208,1
269470,1
491777,1
269482,1
269488,1
491775,1
269813,1
174975,1
174602,1
270223,1
270181,1
202224,1
270205,1
230953,1
523085,1
174723,1
270221,1
230929,1
491261,1
270224,1
270226,1
8192,1
174709,1
270248,1
230907,1
26948,1
270180,1
230974,1
174784,1
230988,1
231010,1
230998,1
174781,1
270133,1
270144,1
230995,1
230989,1
491289,1
174755,1
230985,1
26913,1
174763,1
491283,1
523037,1
491280,1
270174,1
523102,1
174694,1
174691,1
27012,1
491171,1
27001,1
491169,1
270360,1
230829,1
230827,1
27007,1
270378,1
230887,1
491149,1
27019,1
174610,1
174607,1
8126,1
491145,1
270411,1
491178,1
230849,1
270346,1
230856,1
26953,1
491211,1
523115,1
523116,1
202272,1
270271,1
270290,1
270298,1
270309,1
8150,1
523167,1
270333,1
491187,1
491186,1
8145,1
491309,1
491312,1
522876,1
8302,1
231188,1
491538,1
491534,1
491527,1
26805,1
269932,1
491524,1
8297,1
269896,1
26812,1
269955,1
269957,1
269961,1
491477,1
174905,1
491470,1
26793,1
269892,1
26899,1
26784,1
491575,1
269824,1
269827,1
269835,1
231219,1
522890,1
26783,1
231213,1
8310,1
26786,1
269859,1
269871,1
269884,1
231196,1
269886,1
269890,1
491464,1
231143,1
491449,1
8244,1
491374,1
270075,1
26866,1
522984,1
8252,1
202167,1
270098,1
202175,1
26834,1
26888,1
202181,1
491339,1
523008,1
491331,1
491328,1
231012,1
8256,1
174830,1
522982,1
231050,1
269990,1
522949,1
231130,1
491433,1
231123,1
202116,1
491397,1
270009,1
270013,1
522976,1
231067,1
8266,1
491393,1
174841,1
522977,1
230173,1
202794,1
523632,1
524299,1
28152,1
229451,1
272707,1
272708,1
272711,1
229449,1
272714,1
203305,1
272691,1
203308,1
524307,1
524314,1
172994,1
172993,1
172990,1
489400,1
272695,1
272687,1
489447,1
272654,1
7512,1
7511,1
524273,1
272647,1
272651,1
272652,1
272653,1
272655,1
7490,1
173035,1
229504,1
524282,1
7494,1
524289,1
173021,1
28146,1
272719,1
7479,1
172973,1
272839,1
28188,1
172942,1
272790,1
272803,1
272816,1
272831,1
272834,1
272841,1
172967,1
28202,1
272863,1
489320,1
272870,1
489306,1
489304,1
229368,1
28187,1
203343,1
524345,1
172953,1
229427,1
229422,1
489382,1
229411,1
489381,1
524337,1
489378,1
229400,1
229399,1
489372,1
28174,1
524343,1
272773,1
7466,1
272774,1
7514,1
272618,1
229365,1
524204,1
272428,1
524182,1
524189,1
489580,1
203217,1
489578,1
28033,1
28040,1
173179,1
229603,1
229602,1
489567,1
173155,1
524208,1
272462,1
489565,1
272423,1
272418,1
28121,1
272350,1
489628,1
173235,1
524115,1
27988,1
489613,1
524127,1
203190,1
272353,1
272406,1
489595,1
272364,1
229624,1
489589,1
28015,1
272397,1
272398,1
173146,1
524215,1
272467,1
28108,1
28091,1
489501,1
173098,1
272573,1
203261,1
28106,1
489480,1
173090,1
7545,1
489474,1
173087,1
229532,1
203268,1
229524,1
229522,1
272587,1
229551,1
7526,1
203252,1
203251,1
272469,1
489559,1
272472,1
28053,1
489556,1
229581,1
28060,1
272515,1
524232,1
489534,1
272519,1
489530,1
173112,1
524259,1
272531,1
489294,1
489285,1
272309,1
524475,1
172677,1
489098,1
489095,1
524451,1
172667,1
524474,1
203474,1
489073,1
273150,1
489047,1
273190,1
489015,1
229120,1
7350,1
172644,1
273197,1
7365,1
229176,1
203433,1
7383,1
7392,1
524423,1
273105,1
273107,1
273109,1
273112,1
28329,1
489132,1
489118,1
273126,1
229200,1
273140,1
489128,1
229189,1
489123,1
7369,1
203489,1
229099,1
203491,1
488941,1
488962,1
203513,1
488951,1
172589,1
7326,1
172585,1
28458,1
229056,1
172634,1
273289,1
488935,1
273295,1
273301,1
203525,1
273306,1
172567,1
524522,1
488968,1
273266,1
172606,1
229096,1
172630,1
7344,1
273217,1
172623,1
229093,1
229083,1
28434,1
488989,1
7336,1
488974,1
172616,1
7334,1
273248,1
273252,1
7398,1
524419,1
7453,1
28252,1
229333,1
229331,1
272932,1
172849,1
272945,1
272949,1
28251,1
524364,1
272925,1
524366,1
524374,1
172836,1
172832,1
272956,1
524375,1
489240,1
524360,1
272924,1
172759,1
489266,1
489283,1
489282,1
28231,1
272901,1
272905,1
489274,1
489267,1
272918,1
229346,1
489263,1
229352,1
172867,1
229351,1
272919,1
229348,1
28240,1
28260,1
524379,1
172823,1
489185,1
489193,1
273037,1
28304,1
524405,1
203424,1
273039,1
524416,1
273043,1
229305,1
273053,1
489180,1
273055,1
229239,1
489178,1
273073,1
273075,1
273027,1
489197,1
489198,1
273021,1
172818,1
489227,1
524393,1
203402,1
7426,1
172813,1
524398,1
489221,1
229280,1
28281,1
273010,1
229275,1
28285,1
229270,1
172792,1
203176,1
272308,1
523636,1
271677,1
202906,1
27634,1
173694,1
173689,1
27640,1
202913,1
523846,1
271683,1
27631,1
173677,1
173674,1
271684,1
202917,1
173672,1
490091,1
230027,1
27633,1
490117,1
27604,1
523771,1
230053,1
173753,1
173749,1
230050,1
202885,1
202893,1
173730,1
271651,1
173701,1
490135,1
173710,1
202895,1
202898,1
523774,1
173708,1
173704,1
271696,1
173666,1
490090,1
229975,1
490049,1
27695,1
173615,1
490045,1
271783,1
490024,1
27709,1
271794,1
202924,1
229965,1
202957,1
271806,1
27727,1
271818,1
229960,1
271822,1
202946,1
523909,1
173631,1
490051,1
202925,1
230010,1
27657,1
271701,1
230007,1
523863,1
173653,1
490074,1
229994,1
271706,1
173642,1
523888,1
27681,1
523900,1
271741,1
173754,1
271619,1
490005,1
230125,1
490298,1
230148,1
490288,1
27516,1
173859,1
230139,1
15528,1
490276,1
173874,1
202832,1
230110,1
271478,1
271489,1
523680,1
202845,1
271502,1
202820,1
490316,1
490149,1
27477,1
271354,1
202798,1
490360,1
7822,1
490351,1
230153,1
7819,1
490341,1
7810,1
271382,1
7816,1
271397,1
202810,1
173890,1
27491,1
490324,1
490220,1
202846,1
490219,1
27570,1
202862,1
202863,1
173780,1
230070,1
271567,1
27565,1
173772,1
7779,1
490217,1
27574,1
27587,1
202867,1
7768,1
490167,1
202873,1
230061,1
173787,1
490189,1
202858,1
271561,1
490215,1
27541,1
173815,1
173813,1
202849,1
173812,1
173810,1
271533,1
7788,1
271539,1
173805,1
173803,1
490194,1
271542,1
490193,1
229952,1
202972,1
27969,1
272178,1
489732,1
27896,1
229792,1
229777,1
489725,1
203092,1
229768,1
272179,1
173352,1
27905,1
203095,1
489721,1
272191,1
524045,1
203102,1
203103,1
173351,1
27890,1
489780,1
272145,1
173387,1
27874,1
524026,1
272109,1
7639,1
272110,1
489775,1
229801,1
27889,1
173365,1
27883,1
229799,1
203083,1
272155,1
489735,1
27887,1
173327,1
524057,1
7618,1
203165,1
229669,1
203160,1
489679,1
27951,1
27953,1
27957,1
27961,1
27962,1
229723,1
229653,1
489660,1
272279,1
489659,1
272288,1
229650,1
173253,1
489686,1
272253,1
272249,1
7604,1
229719,1
173321,1
272205,1
489707,1
173314,1
7608,1
173307,1
203145,1
272226,1
27928,1
524085,1
272234,1
272246,1
272248,1
489694,1
173391,1
272064,1
202974,1
173527,1
271864,1
271870,1
271880,1
173535,1
489972,1
523953,1
271890,1
203001,1
489981,1
173521,1
271891,1
271898,1
271906,1
173511,1
489949,1
489948,1
489979,1
271853,1
524021,1
229918,1
229948,1
173577,1
271833,1
490002,1
271834,1
271838,1
229921,1
202986,1
489982,1
271846,1
173557,1
523937,1
27760,1
202994,1
173548,1
173547,1
489937,1
7687,1
489933,1
272010,1
203045,1
203049,1
489825,1
489818,1
229854,1
272007,1
524007,1
272014,1
229899,1
203059,1
489805,1
173432,1
272054,1
7655,1
272056,1
7648,1
489850,1
203043,1
489859,1
489867,1
229892,1
271938,1
173490,1
489923,1
27807,1
27808,1
271948,1
489920,1
489915,1
489914,1
7666,1
173467,1
271983,1
271986,1
229875,1
236139,1
498256,1
486116,1
188235,1
18004,1
242283,1
250493,1
250494,1
250495,1
250496,1
513147,1
193939,1
242309,1
18014,1
250502,1
242264,1
193947,1
193949,1
513158,1
242250,1
506431,1
188253,1
188217,1
242357,1
242364,1
250442,1
250444,1
250445,1
188276,1
188275,1
506482,1
250459,1
513122,1
193918,1
14016,1
17988,1
188261,1
513104,1
250477,1
250480,1
188222,1
242225,1
18292,1
250664,1
18059,1
250628,1
513206,1
250629,1
250633,1
513224,1
506290,1
506289,1
250622,1
188131,1
250684,1
250687,1
188118,1
188113,1
18083,1
250704,1
188165,1
18056,1
506334,1
250583,1
513172,1
193968,1
506333,1
506325,1
242204,1
250582,1
188189,1
193978,1
506308,1
250584,1
188182,1
250585,1
13969,1
188179,1
513205,1
188173,1
242374,1
17970,1
242387,1
513024,1
188383,1
188382,1
188380,1
193849,1
506559,1
242456,1
250278,1
250283,1
188387,1
513025,1
250293,1
506552,1
17939,1
506537,1
193855,1
193856,1
506560,1
250263,1
250425,1
188403,1
193828,1
506574,1
250240,1
193829,1
242474,1
250242,1
250245,1
513013,1
242465,1
513016,1
513019,1
188399,1
193842,1
188398,1
188392,1
17918,1
188352,1
14068,1
250314,1
250387,1
188311,1
506501,1
14049,1
242405,1
193892,1
506498,1
250378,1
513073,1
513029,1
188299,1
513079,1
250389,1
14037,1
250392,1
250403,1
242392,1
250368,1
188313,1
193883,1
193880,1
250326,1
250329,1
250332,1
250337,1
250345,1
193860,1
188334,1
188333,1
513036,1
188330,1
188327,1
242444,1
242439,1
242438,1
513046,1
506264,1
13944,1
188095,1
505961,1
18212,1
187863,1
250993,1
513393,1
187851,1
513401,1
505969,1
242034,1
242067,1
251012,1
505938,1
251039,1
