ID,Sporelayer,Quickener,Generation,Birth_step,Death_step,Lifespan,Sex_check,cgen
421,348,411,18,900,949,49,63,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_92_-6_EJDD_1_AP_-6_BRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_BRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_FG_0_-1_APFH_-1_BQBU_-83_-1_APEQAFBMADFIEU_6_DLED_-4_-2_DSBQAF_-4_-2_DSBQAF_4_-3_BMAF_2_1_BMAF_-1_2_BQBMAF_3_3_BMAF_4_APBRAF_2_-5_BMA
422,331,331,20,900,1799,899,0,1
423,387,387,18,900,1449,549,0,11
424,159,421,19,900,999,99,262,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_BRBMADAFBMADFE_1_-1_AP_0_AFBMADFF_0_1_APBMADFG_0_-1_APFH_-1_-1_APBR_-1_0_DSFIEU_4_DLED_-1_0_DSBQAFAFBMADBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
425,417,417,16,900,999,99,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_BMAF_0_-1_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_BRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_APFH_-1_-1_APADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_AA_6_AA_9_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
426,419,419,9,950,1099,149,0,14
427,420,420,15,950,2199,1249,0,3
428,391,391,19,950,1149,199,0,12
429,394,394,16,950,1049,99,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_BRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_0_-1_APFH_6_AZ_18_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
431,285,285,19,950,1099,149,0,EY_9_AA_9_AA_1_BMAF_2_AA_9_AA_3_AA_9_AA_4_AW_13_AC_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBIDDDMADFB_-1_-1_BMAFBMFCBRAFAD_1_BRAPBRBRAFADFD_-1_1_APBRAFAPBRFE_1_BMADAFAP_0_ADFF_0_1_BMEOAFBMADFG_0_-1_ADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_AA_9
432,377,428,20,950,0,-950,51,EY_9_AA_9_AAAA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_ADFD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_1_APBRAFBMADFF_0_-1_AP_0_AFBMADFG_0_-1_-1_FH_-1_-1_APEQADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
433,191,191,9,950,1099,149,0,18
435,401,401,20,950,999,49,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_ADFD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APDGAHBRAFBMADFG_0_-1_-1_FH_-1_-1_AFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0
436,394,429,17,950,1149,199,35,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_BRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_0_-1_APFH_6_AZ_18_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
439,400,400,10,950,1049,99,0,14
440,337,337,14,950,1049,99,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BM_0_-1_BMAFBMADFC_-1_ADFD_1_FE_-1_APBR_0_AFADFF_0_1_-26_AJAPBRAFBMADFG_0_-1_1_APBRBMADFH_-1_1_-1_APAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
441,297,297,10,950,1099,149,0,EY_9_AA_9_AA_1_AA_9_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFABRAFBMAD_1_1_APBRAFBMADFBEF_-7_ER_-1_0_APBRAFBMADFC_-1_1_APBRBRAFBMADFD_1_0_APBRAFBMAD_-59_13_FE_1_-1_APBRADAFBMADAPBRAFFF_0_1_APBRAFBMADFG_0_-1_ADFH_-1_-1_APBR_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
442,280,280,12,950,1049,99,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BM_0_-1_BMAFBMADFC_-1_APBRAFADFD_1_BMADFE_-1_APBR_0_AFBMADFF_0_1_-26_AJAPBRAFBMADFG_0_-1_1_APBRBMADFH_-1_1_-1_APAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
443,373,373,9,950,1849,899,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_APBRAFBMADFC_-1_1_APBRAFBMADFD_5_-1_BMBRAFBMADFE_1_-1_APBRAFBMADFF_0_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
444,406,406,15,950,1149,199,0,15
445,431,431,20,950,1449,499,0,EY_9_AA_9_AA_1_BMAF_2_BMAF_2_AAAA_9_AA_3_AA_9_AA_4_AW_13_AC_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBIDDDMADFB_-1_-1_BMAFBMFCBRAFAD_1_BRAPBRBRAFADFDAADK_-1_1_APBRAFAPBRFE_1_BMADAFAP_0_ADFF_0_1_BMEOAFBMADFG_0_-1_ADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_AA_9
446,433,433,10,950,1599,649,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APDQBRAFBMADFB_-1_0_-1_BM_-1_0_ADFC_-1_1_APBRAFBMADFD_1_BRAPBRAFBMADFE_1_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_APFH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAFAFBMDSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
447,436,436,18,950,1099,149,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AAFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_BRBMADAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_0_-1_APFH_6_AZ_18_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
448,435,435,21,950,1099,149,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_ADFD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBMADFG_0_-1_-1_FH_-1_-1_AFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0
449,386,415,16,950,1099,149,29,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_ADFD_1_BRAPERDGBGATFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_-1_FH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_1_-4_BMBGAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
451,384,384,20,950,1849,899,0,EY_9_AA_9_AA_1_BMAFAA_2_AA_9_AA_3_AA_9_AA_4_AW_13_AC_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBIDDDMADFB_-1_0_-1_BMADADAFBMAFBMFCBRAFAD_1_BRAPBRBRAFADFD_-1_1_APBRBRAFAPBRFE_1_-1_BMAFAP_0_ADFF_0_1_BMEOAFBMADFG_0_-1_ADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_AA_9
452,302,302,10,950,999,49,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_BRAFBMADADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_EFBMADFF_0_1_APBRAFBMADFG_0_-1_AP_-1_BMAFBMFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
454,418,418,11,950,1099,149,0,EY_9_AA_9_AA_1_AA_9_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFABRAFBMAD_1_1_APBRAFBMADFBEF_-7_ER_-1_0_APBRAFBMADFC_-1_1_APBRBRAFBMADFD_1_0_APBRAFBMAD_-59_13_FE_1_-1_APBRADAFBMADAPBRAFFF_0_1_APBRAFBMADFG_0_-1_ADFH_-1_-1_APBR_-1_APBRAFBMA
455,440,440,15,950,999,49,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BM_0_-1_BMAFBMADFC_-1_ADFD_1_FE_-1_APBR_0_AFADFF_0_1_-26_AJAPBRAFBMADFG_0_-1_1_APBRBMADFH_-1_1_-1_APAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
457,420,420,15,950,999,49,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AAAPBRAFAA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_8_AA_9_BMADFD_1_BRAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_APFH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
458,290,290,13,950,999,49,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_-31_87_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BM_0_-1_BMAFBMADFC_-1_APBRAFADFD_1_BMADFE_-4_APBR_2_AFBMADFF_0_1_-26_AJAPBRAFBMADFG_-1_3_5_APBRBMADFH_-1_1_-1_APAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
459,375,375,16,950,999,49,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRAFBMADFDAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_0_-1_APAA_66_-8_FH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
460,442,442,13,950,1049,99,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BM_0_-1_BMAFBMADFC_-1_APBRAFADFD_1_BMADFE_-1_APBR_0_AFBMADFF_0_1_-26_AJAPBRAFBMADFG_0_-1_1_APBRBMADFH_-1_1_-1_APAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
461,444,444,16,950,0,-950,0,15
462,73,73,2,950,1399,449,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_BMADFB_-1_BMADFC_-1_1_APBRAFBMADFD_1_0_APBRBRAFBMFE_1_-1_APBRAFBMADFF_0_1_APBRAFBMADFG_-1_-1_APAFBMADADFHEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
463,452,452,11,950,1099,149,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_BRAFBMADADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_EFBMADFF_0_1_APBRAFBMADFG_0_-1_AP_-1_BMAFBMFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
464,426,426,10,1000,1199,199,0,14
465,455,455,16,1000,1049,49,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BM_0_-1_BMAFBMADFC_-1_ADFD_1_FE_-1_APBR_0_AFAD_-53_BRBLERFF_0_1_-26_AJAPBRAFBMADFG_0_-1_1_APBRBMADFH_-1_1_-1_APAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
467,461,461,17,1000,1049,49,0,15
468,459,459,17,1000,1049,49,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRAFBMADFDAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_0_-1_APAA_66_-8_FH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
471,458,458,14,1000,1099,99,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_-31_87_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BM_0_-1_BMAFBMADFC_-1_APBRAFADFD_1_BMADFE_-4_APBR_2_AFBMADFF_0_1_-26_AJAPBRAFBMADFG_-1_3_5_APBRBMADFH_-1_1_-1_APADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
472,463,463,12,1000,1099,99,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_BRAFBMADADFC_-1_1_APBRADFD_1_BRAPBRAFBMADFE_1_EFBMADFF_0_1_APBRAFBMADFG_0_-1_AP_-1_BMAFBMFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
473,191,191,9,1000,1849,849,0,18
474,386,391,19,1000,1049,49,5,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_ADFD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFBMADFG_0_-1_-1_FH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
475,370,370,14,1000,1149,149,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BM_0_-1_BMAFBMADFC_-1_APBRAFADFD_1_FE_-1_APBR_0_AFADFF_0_1_-26_AJAPBRADFG_0_-1_1_APBRBMADFH_-1_1_-1_APAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
476,385,385,18,1000,0,-1000,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRAFBMADFD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_AFBMADFG_0_2_FH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
477,468,468,18,1000,1049,49,0,EY_9_AA_9_AA_1_AA_9_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_APBRAFBMADFDAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBRAFAPBRFG_0_-1_APAA_66_-8_FH_-1_-1_APEQAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
478,465,465,17,1000,1199,199,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BM_0_-1_BMAF_1_ADFC_-1_ADFDBMFE_-1_APBR_0_AFAD_-53_BRBLERFF_0_1_-26_AJAPBRAFBMADFG_0_-1_1_APBRBMADFH_-1_1_-1_APAFBMADFIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
479,469,469,21,1000,1349,349,0,12
480,470,470,15,1000,0,-1000,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_-1_BM_0_-1_BMAFBMADFC_-1_APBRAFADFD_1_BMADFE_-1_APBR_0_AFBMADFF_0_1_-26_AJAPBRAFBMADFG_0_-1_1_APBRBMADFH_-1_1_FIEU_4_DLED_-1_0_DSBQAF_54_77_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
481,414,448,22,1000,1349,349,34,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AAFA_1_1_APBRAFBMADFB_-1_0_-1_BMAFBMADFC_-1_1_ADFD_1_BRAFBMAPBRAFBMADFE_1_AP_0_AFBM_-1_AP_0_AFBMADFF_0_1_APBMADFG_0_-1_-1_FH_-1_-1_AFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0
482,453,394,16,1000,1049,49,-59,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_1_AP_0_AFBM_-1_AP_0_AFBMADFC_-1_1_APBRAFBMADFD_1_BRBMADAFBMADFE_-1_AFBMADFF_0_-1_APFG_-1_-1_APEQAFBMADFHEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_APBRAF_0_-1_BMA
483,473,473,10,1000,1199,199,0,18
484,336,336,9,1000,1199,199,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_APBRAFBMADFC_-1_1_APBRAFBMAPBRAFBMADFD_1_0_APBRAFBMADFE_1_ELADFF_0_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
485,443,443,10,1000,1049,49,0,EY_9_AA_9_AA_1_AA_9_AA_2_AA_9_AA_3_AA_9_AA_4_AA_9_AA_5_AA_9_AA_6_AA_9_AA_7_AA_9_AA_8_AA_9_AA_1_ADFA_1_1_APBRAFBMADFB_-1_0_APBRAFBMADFC_-1_1_APBRAFBMADFD_5_-1_BMBRAFBMADFE_1_-1_APBRAFBMADFF_0_APBRAFBMADFG_0_-1_APBRAFBMADFH_-1_-1_APBRAFBMADFIEU_4_DLED_-1_0_DSBQAF_-1_0_DSBQAF_1_1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMAF_0_-1_BMA
486,1,1,1,1000,1399,399,0,8
